,Parcel ID,Land Use,Property Address,Property City,Zip Code,Sale Price,Legal Reference,Finished Area,Bedrooms,Full Bath,Half Bath
6846,181 10 0A 326.00,SINGLE FAMILY,7544  OAKLEDGE DR,BRENTWOOD,37027.0,63750,20140609-0050058,,,,
6847,181 11 0B 092.00,SINGLE FAMILY,9420  LITTLE GEM DR,BRENTWOOD,37027.0,235000,20140612-0051271,,,,
6848,181 11 0B 100.00,SINGLE FAMILY,9309  CORALBERRY DR,BRENTWOOD,37027.0,245000,20140619-0053613,,,,
6849,181 11 0C 005.00,RESIDENTIAL CONDO,8360  ROSSI RD,BRENTWOOD,37027.0,176000,20140703-0058881,,,,
6850,181 14 0A 023.00,RESIDENTIAL CONDO,8101  VALLEY OAK DR,BRENTWOOD,37027.0,173500,20140619-0053504,,,,
6851,181 14 0A 153.00,RESIDENTIAL CONDO,8501  CALISTOGA WAY,BRENTWOOD,37027.0,169000,20140703-0058819,,,,
6852,181 14 0A 179.00,RESIDENTIAL CONDO,8807  DOLCETTO GRV,BRENTWOOD,37027.0,163000,20140729-0067159,,,,
6853,181 14 0A 192.00,RESIDENTIAL CONDO,8812  DOLCETTO GRV,BRENTWOOD,37027.0,172000,20140701-0057722,,,,
6854,159 02 0 005.00,SINGLE FAMILY,5416  GRANNY WHITE PIKE,BRENTWOOD,37027.0,607000,20140627-0056708,3735.0,4.0,3.0,1.0
6855,159 06 0 011.00,SINGLE FAMILY,1209  CLIFTEE DR,BRENTWOOD,37027.0,650000,20140624-0054970,3692.0,3.0,4.0,0.0
6856,159 06 0A 010.00,SINGLE FAMILY,1419  RICHLAND WOODS LN,BRENTWOOD,37027.0,185000,20140702-0058292,,,,
6857,159 10 0C 003.00,VACANT RESIDENTIAL LAND,902  DORSET DR,BRENTWOOD,37027.0,240000,20140613-0051945,,,,
6858,160 06 0A 003.00,SINGLE FAMILY,513  STONEGATE PL,BRENTWOOD,37027.0,415000,20140811-0072402,,,,
6859,160 07 0 040.00,SINGLE FAMILY,736  HILL RD,BRENTWOOD,37027.0,425000,20140721-0064496,3426.0,3.0,3.0,0.0
6860,160 10 0A 009.00,SINGLE FAMILY,5312  HEATHERWOOD DR,BRENTWOOD,37027.0,315000,20140717-0063332,,,,
6861,160 14 0A 010.00,SINGLE FAMILY,5665  OAKES DR,BRENTWOOD,37027.0,320000,20140711-0061123,,,,
6862,160 14 0B 009.00,RESIDENTIAL CONDO,5709  BRENTWOOD TRCE,BRENTWOOD,37027.0,153500,20140716-0062564,,,,
6863,160 14 0B 033.00,RESIDENTIAL CONDO,5733  BRENTWOOD TRCE,BRENTWOOD,37027.0,129990,20140807-0071200,,,,
6864,160 14 0B 171.00,RESIDENTIAL CONDO,5875  BRENTWOOD TRCE,BRENTWOOD,37027.0,153000,20140807-0071136,,,,
6865,160 15 0D 001.00,RESIDENTIAL CONDO,311  SEVEN SPRINGS WAY,BRENTWOOD,37027.0,261000,20140710-0060678,,,,
6866,160 16 0 013.00,SINGLE FAMILY,5812  FIRESIDE DR,BRENTWOOD,37027.0,410000,20140710-0060799,3164.0,4.0,4.0,0.0
6867,160 16 0B 075.00,SINGLE FAMILY,6037  BRENTWOOD CHASE DR,BRENTWOOD,37027.0,359900,20140716-0062947,,,,
6868,160 16 0C 016.00,RESIDENTIAL CONDO,422  OLD TOWNE DR,BRENTWOOD,37027.0,227900,20140714-0061553,,,,
6869,161 09 0 133.00,ZERO LOT LINE,5604  HICKORY MEADOWS CT,BRENTWOOD,37027.0,139000,20140717-0063222,1164.0,2.0,1.0,1.0
6870,171 02 0A 028.00,RESIDENTIAL CONDO,5913  STONE BROOK DR,BRENTWOOD,37027.0,197500,20140703-0058941,,,,
6871,171 03 0A 090.00,SINGLE FAMILY,4728  POTOMAC LN,BRENTWOOD,37027.0,369900,20140716-0062966,,,,
6872,171 03 0A 228.00,RESIDENTIAL CONDO,107  CARRIAGE CT,BRENTWOOD,37027.0,235000,20140915-0084215,,,,
6873,171 03 0B 019.00,SINGLE FAMILY,421  LOUDON PL,BRENTWOOD,37027.0,345000,20140703-0059140,,,,
6874,171 03 0B 033.00,RESIDENTIAL CONDO,641  OLD HICKORY BLVD,BRENTWOOD,37027.0,310000,20140711-0061185,,,,
6875,171 03 0B 250.00,RESIDENTIAL CONDO,601  OLD HICKORY BLVD,BRENTWOOD,37027.0,173250,20140703-0059049,,,,
6876,171 03 0B 287.00,RESIDENTIAL CONDO,601  OLD HICKORY BLVD,BRENTWOOD,37027.0,200000,20140804-0069483,,,,
6877,171 08 0A 013.00,SINGLE FAMILY,5428  COTTONPORT DR,BRENTWOOD,37027.0,329000,20140807-0071178,,,,
6878,171 08 0A 112.00,SINGLE FAMILY,5553  COTTONPORT DR,BRENTWOOD,37027.0,439000,20140730-0068002,,,,
6879,172 01 0A 063.00,SINGLE FAMILY,32  NICKLEBY DOWN,BRENTWOOD,37027.0,339000,20140709-0060443,,,,
6880,172 01 0A 150.00,SINGLE FAMILY,324  FIELDING CRST,BRENTWOOD,37027.0,400000,20140801-0068832,,,,
6881,172 05 0B 088.00,SINGLE FAMILY,5840  STERLING OAKS DR,BRENTWOOD,37027.0,268000,20140804-0069529,,,,
6882,172 05 0B 101.00,SINGLE FAMILY,5805  STERLING OAKS DR,BRENTWOOD,37027.0,310000,20140729-0067385,,,,
6883,172 09 0A 179.00,SINGLE FAMILY,1232  BANBURY ROW,BRENTWOOD,37027.0,369900,20140718-0063941,,,,
6884,172 13 0A 052.00,SINGLE FAMILY,6208  WILLIAMS GROVE DR,BRENTWOOD,37027.0,317000,20140718-0063893,,,,
6885,181 03 0A 317.00,SINGLE FAMILY,8241  TAPOCO LN,BRENTWOOD,37027.0,199900,20140729-0067284,,,,
6886,181 10 0A 058.00,SINGLE FAMILY,6901  SCARLET RIDGE DR,BRENTWOOD,37027.0,248000,20140728-0066601,,,,
6887,181 10 0A 157.00,SINGLE FAMILY,6945  SCARLET RIDGE DR,BRENTWOOD,37027.0,253000,20140804-0069416,,,,
6888,181 10 0A 161.00,SINGLE FAMILY,6960  SCARLET RIDGE DR,BRENTWOOD,37027.0,246000,20140804-0069832,,,,
6889,181 10 0A 293.00,SINGLE FAMILY,7848  OAKFIELD GRV,BRENTWOOD,37027.0,246155,20140717-0063370,,,,
6890,181 10 0A 303.00,SINGLE FAMILY,7549  OAKLEDGE DR,BRENTWOOD,37027.0,63750,20140728-0066945,,,,
6891,181 10 0A 304.00,SINGLE FAMILY,7545  OAKLEDGE DR,BRENTWOOD,37027.0,63750,20140804-0069807,,,,
6892,181 10 0D 002.00,SINGLE FAMILY,409  HIGH POINT TER,BRENTWOOD,37027.0,375374,20140716-0062907,,,,
6893,181 10 0D 035.00,SINGLE FAMILY,436  HIGH POINT TER,BRENTWOOD,37027.0,387000,20140716-0062899,,,,
6894,181 10 0E 014.00,SINGLE FAMILY,5119  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6895,181 10 0E 015.00,SINGLE FAMILY,5121  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6896,181 10 0E 016.00,SINGLE FAMILY,5123  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6897,181 10 0E 017.00,SINGLE FAMILY,5125  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6898,181 10 0E 018.00,SINGLE FAMILY,5127  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6899,181 10 0E 019.00,SINGLE FAMILY,5129  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6900,181 10 0E 020.00,SINGLE FAMILY,5131  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6901,181 10 0E 021.00,SINGLE FAMILY,5133  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6902,181 10 0E 022.00,SINGLE FAMILY,5135  ANDER DR,BRENTWOOD,37027.0,495000,20140804-0069734,,,,
6903,181 10 0E 059.00,SINGLE FAMILY,5528  PRADA DR,BRENTWOOD,37027.0,207874,20140724-0066004,,,,
6904,181 11 0B 070.00,SINGLE FAMILY,7332  AUTUMN CROSSING WAY,BRENTWOOD,37027.0,206000,20140703-0059079,,,,
6905,181 11 0C 063.00,RESIDENTIAL CONDO,8343  ROSSI RD,BRENTWOOD,37027.0,172500,20140804-0069814,,,,
6906,181 14 0A 113.00,RESIDENTIAL CONDO,8615  ALTESSE WAY,BRENTWOOD,37027.0,176000,20140718-0063645,,,,
6907,181 14 0A 159.00,RESIDENTIAL CONDO,8513  CALISTOGA WAY,BRENTWOOD,37027.0,172000,20140722-0064921,,,,
6908,160 14 0B 122.00,RESIDENTIAL CONDO,5826  BRENTWOOD TRCE,BRENTWOOD,37027.0,121000,20140820-0075529,,,,
6909,160 15 0B 011.00,SINGLE FAMILY,920  BRENTON PARK CT,BRENTWOOD,37027.0,275000,20140822-0076762,,,,
6910,160 15 0D 015.00,RESIDENTIAL CONDO,311  SEVEN SPRINGS WAY,BRENTWOOD,37027.0,239900,20140904-0080927,,,,
6911,160 16 0B 058.00,SINGLE FAMILY,6024  BRENTWOOD CHASE DR,BRENTWOOD,37027.0,442500,20140819-0075145,,,,
6912,160 16 0B 099.00,SINGLE FAMILY,628  PALISADES CT,BRENTWOOD,37027.0,317900,20140808-0071527,,,,
6913,171 02 0A 011.00,RESIDENTIAL CONDO,104  VILLA VIEW CT,BRENTWOOD,37027.0,190000,20140904-0080767,,,,
6914,171 02 0A 062.00,RESIDENTIAL CONDO,269  GLENSTONE CIR,BRENTWOOD,37027.0,209000,20140818-0074569,,,,
6915,171 02 0A 090.00,RESIDENTIAL CONDO,236  GLENSTONE CIR,BRENTWOOD,37027.0,204000,20140903-0080479,,,,
6916,171 03 0A 193.00,SINGLE FAMILY,1712  ROSECRANS PL,BRENTWOOD,37027.0,367450,20140903-0080368,,,,
6917,171 03 0B 240.00,RESIDENTIAL CONDO,601  OLD HICKORY BLVD,BRENTWOOD,37027.0,189900,20140819-0075234,,,,
6918,171 03 0B 252.00,RESIDENTIAL CONDO,601  OLD HICKORY BLVD,BRENTWOOD,37027.0,178000,20140827-0078158,,,,
6919,171 03 0B 259.00,RESIDENTIAL CONDO,601  OLD HICKORY BLVD,BRENTWOOD,37027.0,188500,20140908-0081897,,,,
6920,171 08 0A 136.00,SINGLE FAMILY,329  MAYFIELD STA,BRENTWOOD,37027.0,299999,20140903-0080344,,,,
6921,171 08 0B 013.00,SINGLE FAMILY,5901  CROSS POINTE LN,BRENTWOOD,37027.0,400000,20140911-0083459,,,,
6922,172 01 0A 045.00,SINGLE FAMILY,69  NICKLEBY DOWN,BRENTWOOD,37027.0,260000,20140812-0072497,,,,
6923,172 05 0B 102.00,SINGLE FAMILY,5801  STERLING OAKS DR,BRENTWOOD,37027.0,295500,20140825-0077387,,,,
6924,172 05 0B 165.00,SINGLE FAMILY,6016  GESSNER LN,BRENTWOOD,37027.0,300000,20140807-0071374,,,,
6925,172 13 0A 067.00,SINGLE FAMILY,305  SWYNFORD CT,BRENTWOOD,37027.0,369000,20140825-0077377,,,,
6926,181 03 0A 357.00,SINGLE FAMILY,8121  OCHOA LN,BRENTWOOD,37027.0,227150,20140904-0080913,,,,
6927,181 10 0A 222.00,SINGLE FAMILY,7232  AUTUMN CROSSING WAY,BRENTWOOD,37027.0,247000,20140825-0077237,,,,
6928,181 10 0A 288.00,SINGLE FAMILY,7828  OAKFIELD GRV,BRENTWOOD,37027.0,304000,20140811-0072156,,,,
6929,181 10 0A 297.00,SINGLE FAMILY,7573  OAKLEDGE DR,BRENTWOOD,37027.0,127500,20140825-0077347,,,,
6930,181 10 0A 300.00,SINGLE FAMILY,7561  OAKLEDGE DR,BRENTWOOD,37027.0,247670,20140806-0070612,,,,
6931,181 10 0A 305.00,SINGLE FAMILY,7541  OAKLEDGE DR,BRENTWOOD,37027.0,127500,20140825-0077347,,,,
6932,181 10 0E 054.00,SINGLE FAMILY,5538  PRADA DR,BRENTWOOD,37027.0,241835,20140815-0074104,,,,
6933,181 10 0E 055.00,SINGLE FAMILY,5536  PRADA DR,BRENTWOOD,37027.0,204481,20140812-0072713,,,,
6934,181 10 0E 056.00,SINGLE FAMILY,5534  PRADA DR,BRENTWOOD,37027.0,208479,20140818-0074675,,,,
6935,181 10 0E 057.00,SINGLE FAMILY,5532  PRADA DR,BRENTWOOD,37027.0,215424,20140806-0070627,,,,
6936,181 10 0E 058.00,SINGLE FAMILY,5530  PRADA DR,BRENTWOOD,37027.0,200575,20140805-0070327,,,,
6937,181 10 0E 060.00,SINGLE FAMILY,5526  PRADA DR,BRENTWOOD,37027.0,262890,20140827-0078223,,,,
6938,181 11 0B 076.00,SINGLE FAMILY,7351  AUTUMN CROSSING WAY,BRENTWOOD,37027.0,247000,20140818-0074684,,,,
6939,181 11 0B 105.00,SINGLE FAMILY,9164  CARISSA DR,BRENTWOOD,37027.0,266350,20140903-0080496,,,,
6940,181 14 0A 074.00,RESIDENTIAL CONDO,8259  ROSSI RD,BRENTWOOD,37027.0,167000,20140827-0078423,,,,
6941,181 14 0A 230.00,RESIDENTIAL CONDO,8702  AMBONNAY DR,BRENTWOOD,37027.0,175000,20140819-0075059,,,,
6942,145 14 0 018.00,SINGLE FAMILY,5309  CAMELOT CT,BRENTWOOD,37027.0,535000,20140807-0071299,3648.89993,4.0,3.0,1.0
6943,145 15 0A 016.00,SINGLE FAMILY,5330  OTTER CREEK CT,BRENTWOOD,37027.0,450000,20140820-0075953,,,,
6944,159 00 0 174.00,SINGLE FAMILY,838  N HILLVIEW CT,BRENTWOOD,37027.0,420000,20140811-0072075,3376.0,4.0,4.0,0.0
6945,159 03 0 033.00,SINGLE FAMILY,1148  RADNOR GLEN DR,BRENTWOOD,37027.0,1125000,20140904-0080700,6222.05001,5.0,5.0,1.0
6946,160 10 0A 006.00,SINGLE FAMILY,108  HEATHER WAY,BRENTWOOD,37027.0,395000,20141021-0097038,,,,
6947,160 12 0 107.00,SINGLE FAMILY,5523  WAKEFIELD DR,BRENTWOOD,37027.0,310000,20140903-0080308,2003.0,3.0,2.0,0.0
6948,160 14 0 021.00,ZERO LOT LINE,5636  OAKES DR,BRENTWOOD,37027.0,272000,20140918-0085873,1992.0,3.0,2.0,1.0
6949,160 14 0B 082.00,RESIDENTIAL CONDO,5782  BRENTWOOD TRCE,BRENTWOOD,37027.0,154000,20141001-0090670,,,,
6950,160 14 0C 009.00,RESIDENTIAL CONDO,709  FOX RIDGE DR,BRENTWOOD,37027.0,150000,20140930-0090072,,,,
6951,160 15 0D 025.00,RESIDENTIAL CONDO,309  SEVEN SPRINGS WAY,BRENTWOOD,37027.0,265000,20140911-0083352,,,,
6952,160 16 0 044.00,SINGLE FAMILY,5556  HILL RD,BRENTWOOD,37027.0,369900,20140918-0085976,2563.0,3.0,3.0,0.0
6953,171 02 0A 055.00,RESIDENTIAL CONDO,5911  STONE BROOK DR,BRENTWOOD,37027.0,210000,20141001-0090539,,,,
6954,171 02 0A 072.00,RESIDENTIAL CONDO,218  GLENSTONE CIR,BRENTWOOD,37027.0,180000,20140905-0081633,,,,
6955,171 03 0A 054.00,SINGLE FAMILY,4845  MANASSAS DR,BRENTWOOD,37027.0,374500,20140924-0088000,,,,
6956,171 03 0A 062.00,SINGLE FAMILY,4844  MANASSAS DR,BRENTWOOD,37027.0,315000,20140904-0081130,,,,
6957,171 03 0A 102.00,SINGLE FAMILY,4725  POTOMAC LN,BRENTWOOD,37027.0,355000,20140922-0086557,,,,
6958,171 03 0B 239.00,RESIDENTIAL CONDO,601  OLD HICKORY BLVD,BRENTWOOD,37027.0,194900,20140919-0086201,,,,
6959,171 04 0A 044.00,SINGLE FAMILY,5501  NEVIL PT,BRENTWOOD,37027.0,328000,20140910-0082912,,,,
6960,171 04 0B 005.00,SINGLE FAMILY,5700  CLOVERLAND PARK PL,BRENTWOOD,37027.0,319900,20140926-0088755,,,,
6961,171 04 0C 067.00,RESIDENTIAL CONDO,803  BARRINGTON PLACE DR,BRENTWOOD,37027.0,255000,20140923-0087370,,,,
6962,171 08 0C 004.00,SINGLE FAMILY,5813  PETERSBURG LN,BRENTWOOD,37027.0,401500,20140908-0082088,,,,
6963,172 01 0A 077.00,SINGLE FAMILY,126  CHUZZLEWIT DOWN,BRENTWOOD,37027.0,316500,20140908-0082136,,,,
6964,172 01 0A 085.00,SINGLE FAMILY,119  CHUZZLEWIT DOWN,BRENTWOOD,37027.0,375000,20140930-0089842,,,,
6965,172 05 0A 009.00,SINGLE FAMILY,204  TARRINGTON CT,BRENTWOOD,37027.0,365000,20140930-0090163,,,,
6966,172 05 0B 121.00,SINGLE FAMILY,6041  GESSNER LN,BRENTWOOD,37027.0,280000,20141002-0090988,,,,
6967,181 10 0A 002.00,SINGLE FAMILY,6705  AUTUMN OAKS DR,BRENTWOOD,37027.0,274900,20140916-0084883,,,,
6968,181 10 0A 095.00,SINGLE FAMILY,6833  SCARLET RIDGE DR,BRENTWOOD,37027.0,220000,20140918-0085641,,,,
6969,181 10 0A 100.00,SINGLE FAMILY,7276  AUTUMN CROSSING WAY,BRENTWOOD,37027.0,262000,20141008-0093295,,,,
6970,181 10 0A 233.00,SINGLE FAMILY,7217  AUTUMN CROSSING WAY,BRENTWOOD,37027.0,272000,20140930-0089771,,,,
6971,181 10 0A 275.00,SINGLE FAMILY,7847  OAKFIELD GRV,BRENTWOOD,37027.0,285720,20140903-0080317,,,,
6972,181 10 0A 292.00,SINGLE FAMILY,7844  OAKFIELD GRV,BRENTWOOD,37027.0,274460,20140929-0089465,,,,
6973,181 10 0A 295.00,SINGLE FAMILY,7577  OAKLEDGE DR,BRENTWOOD,37027.0,286080,20140929-0089459,,,,
6974,181 10 0A 296.00,SINGLE FAMILY,7575  OAKLEDGE DR,BRENTWOOD,37027.0,258125,20140924-0087866,,,,
6975,181 10 0A 302.00,SINGLE FAMILY,7553  OAKLEDGE DR,BRENTWOOD,37027.0,63750,20140908-0082107,,,,
6976,181 10 0A 321.00,SINGLE FAMILY,7526  OAKLEDGE DR,BRENTWOOD,37027.0,286470,20141001-0090581,,,,
6977,181 10 0A 326.00,SINGLE FAMILY,7544  OAKLEDGE DR,BRENTWOOD,37027.0,256665,20140925-0088473,,,,
6978,181 10 0B 008.00,SINGLE FAMILY,7307  AUTUMN CROSSING WAY,BRENTWOOD,37027.0,221500,20140925-0088253,,,,
6979,181 10 0B 026.00,SINGLE FAMILY,7288  AUTUMN CROSSING WAY,BRENTWOOD,37027.0,300000,20141007-0092850,,,,
6980,181 10 0E 050.00,SINGLE FAMILY,5546  PRADA DR,BRENTWOOD,37027.0,216055,20140930-0090138,,,,
6981,181 10 0E 051.00,SINGLE FAMILY,5544  PRADA DR,BRENTWOOD,37027.0,210000,20140930-0090136,,,,
6982,181 10 0E 052.00,SINGLE FAMILY,5542  PRADA DR,BRENTWOOD,37027.0,208635,20141001-0090644,,,,
6983,181 11 0B 093.00,SINGLE FAMILY,9416  LITTLE GEM DR,BRENTWOOD,37027.0,230000,20140929-0089651,,,,
6984,181 14 0A 042.00,RESIDENTIAL CONDO,8104  VALLEY OAK DR,BRENTWOOD,37027.0,161000,20140910-0082782,,,,
6985,181 14 0A 058.00,RESIDENTIAL CONDO,8227  ROSSI RD,BRENTWOOD,37027.0,163500,20140925-0088249,,,,
6986,181 14 0A 167.00,RESIDENTIAL CONDO,8529  CALISTOGA WAY,BRENTWOOD,37027.0,179900,20140909-0082495,,,,
6987,181 14 0A 210.00,RESIDENTIAL CONDO,8723  AMBONNAY DR,BRENTWOOD,37027.0,171000,20140919-0086411,,,,
6988,181 14 0A 229.00,RESIDENTIAL CONDO,8704  AMBONNAY DR,BRENTWOOD,37027.0,162000,20140915-0084312,,,,
6989,159 00 0 079.00,CHURCH,5606  GRANNY WHITE PIKE,BRENTWOOD,37027.0,452500,20140925-0088131,4272.0,4.0,2.0,1.0
6990,159 00 0 238.00,SINGLE FAMILY,92  HIGH LEA DR,BRENTWOOD,37027.0,672000,20140925-0088413,3636.0,4.0,3.0,1.0
6991,159 00 0 258.00,SINGLE FAMILY,10  AGINCOURT WAY,BRENTWOOD,37027.0,1025000,20140930-0089727,6938.20005,5.0,5.0,2.0
6992,159 02 0 023.00,SINGLE FAMILY,1240  CLIFTEE DR,BRENTWOOD,37027.0,550000,20141003-0091516,5036.0,5.0,4.0,1.0
6993,159 06 0B 002.00,VACANT RESIDENTIAL LAND,1604  WINDY RIDGE DR,BRENTWOOD,37027.0,292000,20141001-0090542,,,,
6994,159 06 0B 006.00,VACANT RESIDENTIAL LAND,1612  WINDY RIDGE DR,BRENTWOOD,37027.0,292000,20141002-0091048,,,,
6995,160 11 0A 004.00,SINGLE FAMILY,40  ABINGDON CT,BRENTWOOD,37027.0,540000,20141021-0096965,,,,
6996,160 11 0A 009.00,SINGLE FAMILY,71  ABINGDON CT,BRENTWOOD,37027.0,533000,20141006-0092212,,,,
6997,160 14 0B 066.00,RESIDENTIAL CONDO,5766  BRENTWOOD TRCE,BRENTWOOD,37027.0,87600,20141027-0098768,,,,
6998,160 14 0B 101.00,RESIDENTIAL CONDO,5805  BRENTWOOD TRCE,BRENTWOOD,37027.0,117000,20141014-0094730,,,,
6999,160 14 0F 005.00,RESIDENTIAL CONDO,5610  OAKES DR,BRENTWOOD,37027.0,312000,20141027-0098703,,,,
7000,160 15 0 031.00,SINGLE FAMILY,921  FIRESIDE CT,BRENTWOOD,37027.0,411500,20141112-0104028,3243.5,4.0,3.0,0.0
7001,160 15 0D 041.00,RESIDENTIAL CONDO,305  SEVEN SPRINGS WAY,BRENTWOOD,37027.0,285000,20141020-0096351,,,,
7002,160 15 0D 052.00,RESIDENTIAL CONDO,305  SEVEN SPRINGS WAY,BRENTWOOD,37027.0,231700,20141031-0100562,,,,
7003,171 02 0A 076.00,RESIDENTIAL CONDO,224  GLENSTONE CIR,BRENTWOOD,37027.0,195000,20141021-0096851,,,,
7004,171 03 0A 188.00,SINGLE FAMILY,5353  FREDERICKSBURG WAY W,BRENTWOOD,37027.0,319500,20141029-0099789,,,,
7005,171 03 0B 120.00,RESIDENTIAL CONDO,641  OLD HICKORY BLVD,BRENTWOOD,37027.0,290000,20141103-0101141,,,,
7006,171 03 0B 169.00,RESIDENTIAL CONDO,119  CARRIAGE CT,BRENTWOOD,37027.0,237000,20141027-0098484,,,,
7007,171 03 0B 170.00,RESIDENTIAL CONDO,117  CARRIAGE CT,BRENTWOOD,37027.0,229900,20141027-0098821,,,,
7008,171 03 0B 171.00,RESIDENTIAL CONDO,115  CARRIAGE CT,BRENTWOOD,37027.0,221000,20141027-0098642,,,,
7009,171 08 0A 038.00,SINGLE FAMILY,1040  BEECH TREE LN,BRENTWOOD,37027.0,315000,20141010-0094136,,,,
7010,171 08 0C 024.00,SINGLE FAMILY,105  PORTSMOUTH CV,BRENTWOOD,37027.0,370000,20141029-0099855,,,,
7011,172 01 0A 037.00,SINGLE FAMILY,53  NICKLEBY DOWN,BRENTWOOD,37027.0,235000,20141009-0093822,,,,
7012,172 05 0A 047.00,SINGLE FAMILY,317  RED FEATHER LN,BRENTWOOD,37027.0,383500,20141020-0096636,,,,
7013,172 05 0B 100.00,SINGLE FAMILY,5809  STERLING OAKS DR,BRENTWOOD,37027.0,323000,20141020-0096296,,,,
7014,181 03 0A 306.00,SINGLE FAMILY,8040  MANDAN DR,BRENTWOOD,37027.0,189990,20141015-0095059,,,,
7015,181 03 0A 361.00,SINGLE FAMILY,8105  OCHOA LN,BRENTWOOD,37027.0,214220,20141016-0095487,,,,
7016,181 03 0A 362.00,SINGLE FAMILY,8104  OCHOA LN,BRENTWOOD,37027.0,45000,20141008-0093407,,,,
7017,181 03 0A 363.00,SINGLE FAMILY,8108  OCHOA LN,BRENTWOOD,37027.0,233750,20141020-0096299,,,,
7018,181 10 0A 015.00,SINGLE FAMILY,113  AUTUMN OAKS CT,BRENTWOOD,37027.0,232000,20141106-0102724,,,,
7019,181 10 0A 113.00,SINGLE FAMILY,7016  OAK BROOK TER,BRENTWOOD,37027.0,338000,20141104-0101726,,,,
7020,181 10 0A 303.00,SINGLE FAMILY,7549  OAKLEDGE DR,BRENTWOOD,37027.0,327927,20141022-0097467,,,,
7021,181 10 0A 304.00,SINGLE FAMILY,7545  OAKLEDGE DR,BRENTWOOD,37027.0,285205,20141104-0101579,,,,
7022,181 10 0A 307.00,SINGLE FAMILY,7533  OAKLEDGE DR,BRENTWOOD,37027.0,63750,20141020-0096624,,,,
7023,181 10 0D 021.00,SINGLE FAMILY,485  HIGH POINT TER,BRENTWOOD,37027.0,348853,20141010-0094351,,,,
7024,181 10 0E 023.00,VACANT RESIDENTIAL LAND,5539  PRADA DR,BRENTWOOD,37027.0,275000,20141023-0098010,,,,
7025,181 10 0E 024.00,VACANT RESIDENTIAL LAND,5541  PRADA DR,BRENTWOOD,37027.0,275000,20141023-0098010,,,,
7026,181 10 0E 025.00,VACANT RESIDENTIAL LAND,5543  PRADA DR,BRENTWOOD,37027.0,275000,20141023-0098010,,,,
7027,181 10 0E 026.00,VACANT RESIDENTIAL LAND,5545  PRADA DR,BRENTWOOD,37027.0,275000,20141023-0098010,,,,
7028,181 10 0E 027.00,VACANT RESIDENTIAL LAND,5547  PRADA DR,BRENTWOOD,37027.0,275000,20141023-0098010,,,,
7029,181 10 0E 053.00,SINGLE FAMILY,5540  PRADA DR,BRENTWOOD,37027.0,250185,20141006-0092408,,,,
7030,181 14 0A 018.00,RESIDENTIAL CONDO,8308  OAK KNOLL DR,BRENTWOOD,37027.0,168500,20141031-0100462,,,,
7031,181 14 0A 034.00,RESIDENTIAL CONDO,8120  VALLEY OAK DR,BRENTWOOD,37027.0,172000,20141103-0101086,,,,
7032,181 14 0A 150.00,RESIDENTIAL CONDO,8504  CALISTOGA WAY,BRENTWOOD,37027.0,158000,20141029-0099869,,,,
7033,159 00 0 224.00,ZERO LOT LINE,1243  OLD HICKORY BLVD,BRENTWOOD,37027.0,275000,20141105-0102036,1779.5,2.0,3.0,0.0
7034,159 10 0C 001.00,RESIDENTIAL CONDO,908  DORSET DR,BRENTWOOD,37027.0,880945,20141024-0098433,,,,
7035,160 11 0A 018.00,SINGLE FAMILY,5560  HEARTHSTONE LN,BRENTWOOD,37027.0,388450,20141125-0108757,,,,
7036,160 14 0B 083.00,RESIDENTIAL CONDO,5783  BRENTWOOD TRCE,BRENTWOOD,37027.0,142000,20141201-0109741,,,,
7037,160 15 0 003.00,SINGLE FAMILY,5809  HEARTHSTONE LN,BRENTWOOD,37027.0,445000,20141117-0105863,3145.0,3.0,3.0,0.0
7038,160 15 0D 014.00,RESIDENTIAL CONDO,311  SEVEN SPRINGS WAY,BRENTWOOD,37027.0,290000,20141103-0101447,,,,
7039,160 16 0B 131.00,SINGLE FAMILY,216  WATAUGA PL,BRENTWOOD,37027.0,490000,20141119-0106480,,,,
7040,161 09 0 132.00,ZERO LOT LINE,5735  BRENTWOOD MEADOWS CIR,BRENTWOOD,37027.0,142900,20141118-0106389,1184.0,2.0,2.0,1.0
7041,171 02 0 013.00,SINGLE FAMILY,5672  OAKES DR,BRENTWOOD,37027.0,250000,20141110-0103531,1752.0,3.0,2.0,0.0
7042,171 03 0A 035.00,SINGLE FAMILY,5020  FREDERICKSBURG WAY E,BRENTWOOD,37027.0,350000,20141118-0106333,,,,
7043,171 03 0A 074.00,SINGLE FAMILY,4909  MANASSAS CIR,BRENTWOOD,37027.0,379900,20141113-0104924,,,,
7044,171 04 0C 038.00,RESIDENTIAL CONDO,914  CATLOW CT,BRENTWOOD,37027.0,299900,20141126-0108938,,,,
